sfen	depth	ev	mate	nodes	best	pv
3r1k2/1p5p/p2P2p1/P1p2p2/8/1R2NPnP/1Pr3P1/3R2K1 b - -	13	140	False	53263	c2e2	['c2e2', 'e3f1', 'f5f4', 'b3b7', 'g3f5', 'b7b6', 'c5c4', 'b6a6', 'e2b2', 'a6c6', 'c4c3', 'c6c3', 'd8d6', 'd1d6', 'f5d6']
3r1k2/1p5p/p2P2p1/P1p2p2/8/1R2NPnP/1Pr3P1/3R2K1 b - -	14	142	False	65220	c2e2	['c2e2', 'e3f1', 'g3h5', 'b3b7', 'h5f4', 'g1h1', 'f4g2', 'b7h7', 'f8g8', 'h7a7', 'e2b2', 'a7a6', 'g2f4', 'a6b6', 'b2a2', 'a5a6']
r2q1rk1/1p1nppbp/2p1bnp1/2Pp4/pP1P3N/6P1/PBQ1PPBP/RN2R1K1 b - -	13	46	False	84623	b7b6	['b7b6', 'b1d2', 'a4a3', 'b2c3', 'd8c7', 'a1b1', 'f8b8', 'e2e3', 'd7f8', 'g2f1', 'f6e4', 'd2e4', 'd5e4']
r2q1rk1/1p1nppbp/2p1bnp1/2Pp4/pP1P3N/6P1/PBQ1PPBP/RN2R1K1 b - -	14	64	False	149771	b7b6	['b7b6', 'b1d2', 'a4a3', 'b2c3', 'd8c7', 'a1b1', 'f8b8', 'e2e3', 'c7c8', 'e1c1', 'h7h6', 'c1e1', 'd7f8', 'c5b6', 'b8b6']
3r2k1/1pR1Rppp/1r1n4/pB1P4/P7/5P2/5P1P/6K1 b - -	13	-41	False	97037	g7g6	['g7g6', 'f3f4', 'd6b5', 'a4b5', 'b6f6', 'c7b7', 'f6f4', 'e7e5', 'd8d6', 'b7b8', 'g8g7', 'b5b6']
3r2k1/1pR1Rppp/1r1n4/pB1P4/P7/5P2/5P1P/6K1 b - -	14	-41	False	128604	g7g6	['g7g6', 'f3f4', 'd6b5', 'a4b5', 'b6f6', 'c7b7', 'd8d5', 'b5b6', 'd5b5', 'e7e5', 'b5b2', 'e5a5', 'g8g7', 'b7a7', 'b2b1', 'g1g2']
r1bqkb1r/pppp1ppp/2n2n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq -	13	-42	False	58453	e5d4	['e5d4', 'e4e5', 'd7d5', 'c4b5', 'f6e4', 'f3d4', 'c8d7', 'b5c6', 'b7c6', 'f2f3', 'e4c5', 'e1g1', 'f8e7']
r1bqkb1r/pppp1ppp/2n2n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq -	14	-29	False	106296	e5d4	['e5d4', 'e1g1', 'f6e4', 'f1e1', 'd7d5', 'c4d5', 'd8d5', 'b1c3', 'd5d7', 'e1e4', 'f8e7', 'f3d4', 'f7f5', 'e4f4']
r1bqk2r/pp3ppp/2n1p3/3n4/1b6/1NN3P1/PPPB1PBP/R2QK2R b KQkq -	13	12	False	47750	d5c3	['d5c3', 'b2c3', 'b4a3', 'e1g1', 'e8g8', 'f1e1', 'd8f6', 'd1h5', 'e6e5', 'g2e4', 'g7g6', 'd2g5']
r1bqk2r/pp3ppp/2n1p3/3n4/1b6/1NN3P1/PPPB1PBP/R2QK2R b KQkq -	14	5	False	108354	d5c3	['d5c3', 'b2c3', 'b4a3', 'e1g1', 'e8g8', 'f1e1', 'd8f6', 'e1e4', 'e6e5', 'e4a4', 'a3e7', 'd2e3', 'f8d8', 'd1h5', 'c8f5']
2r1r1k1/1pqnppbp/p2p2p1/3R4/2P1P1P1/PP2BP2/2R4P/2Q2BK1 b - -	13	28	False	105819	b7b5	['b7b5', 'g1g2', 'd7b6', 'd5d2', 'b5c4', 'b3c4', 'b6d7', 'c4c5', 'd7c5', 'f1a6', 'c8b8', 'a3a4', 'b8b3', 'a6b5', 'e8b8']
2r1r1k1/1pqnppbp/p2p2p1/3R4/2P1P1P1/PP2BP2/2R4P/2Q2BK1 b - -	14	5	False	129192	b7b5	['b7b5', 'g1g2', 'd7b6', 'd5d2', 'b5c4', 'b3c4', 'b6a4', 'c4c5', 'a4c5', 'f1a6', 'c8b8', 'a3a4', 'c7a5', 'a6b5', 'c5b3']
rn1q1rk1/pb1p1ppp/1p2pn2/8/1PPP4/P2B1N2/3N1PPP/R2QK2R b KQ -	13	32	False	120023	a7a5	['a7a5', 'e1g1', 'a5b4', 'a3b4', 'a8a1', 'd1a1', 'd7d6', 'a1c3', 'h7h6', 'h2h3', 'b7f3', 'd2f3']
rn1q1rk1/pb1p1ppp/1p2pn2/8/1PPP4/P2B1N2/3N1PPP/R2QK2R b KQ -	14	40	False	163672	a7a5	['a7a5', 'e1g1', 'h7h6', 'f1e1', 'a5b4', 'a3b4', 'a8a1', 'd1a1', 'd7d6', 'a1b2', 'b8d7', 'e1a1', 'd8b8', 'd3f1', 'f8c8']
1r4rk/7n/3q1b1p/1ppPp3/4PpBB/1P1P1P2/4Q2R/R6K b - -	13	168	False	84387	f6h4	['f6h4', 'h2h4', 'b8a8', 'e2b2', 'h7g5', 'g4e6', 'g5f3', 'h4h6', 'h8g7', 'h6h3', 'a8a1', 'b2a1', 'f3g5', 'a1a7', 'g7f6', 'e6g8', 'g5h3', 'a7f7', 'f6g5']
1r4rk/7n/3q1b1p/1ppPp3/4PpBB/1P1P1P2/4Q2R/R6K b - -	14	180	False	136986	f6h4	['f6h4', 'h2h4', 'b8a8', 'a1c1', 'd6f6', 'h4h2', 'b5b4', 'e2f1', 'g8g5', 'c1c5', 'f6g7', 'h2c2']
1r6/8/8/p3k1p1/2B5/PP4PP/5PK1/8 b - -	13	0	False	46384	b8c8	['b8c8', 'a3a4', 'e5e4', 'c4e6', 'c8d8', 'e6c4', 'd8f8', 'c4b5', 'f8b8', 'b5c4', 'b8b7', 'c4e6', 'b7b6', 'e6c4', 'b6b7']
1r6/8/8/p3k1p1/2B5/PP4PP/5PK1/8 b - -	14	0	False	52610	b8c8	['b8c8', 'a3a4', 'e5e4', 'c4e6', 'c8d8', 'e6c4']
6k1/5p2/6p1/8/5Q1P/6P1/5P1K/3q4 b - -	13	31	False	113717	d1d8	['d1d8', 'f4f3', 'g8g7', 'h2g2', 'd8d7', 'g3g4', 'd7e7', 'h4h5', 'g6h5', 'g4h5', 'g7h6', 'f3f4', 'h6h5']
6k1/5p2/6p1/8/5Q1P/6P1/5P1K/3q4 b - -	14	34	False	122079	d1d8	['d1d8', 'f4f3', 'g8g7', 'h2g2', 'd8d7', 'g3g4', 'd7e7', 'g2g3', 'e7d6', 'f3f4', 'd6e7', 'f4g5', 'e7e2']
rnbq2k1/1p3pbp/p2p2p1/2pP4/P3r3/5NP1/1PQ1PPBP/R1B1R1K1 b - -	13	50	False	105600	c8f5	['c8f5', 'g3g4', 'e4g4', 'e2e4', 'g4g2', 'g1g2', 'f5g4', 'a1a3', 'b8d7', 'c1f4', 'd8e7', 'h2h3', 'g4f3', 'a3f3']
rnbq2k1/1p3pbp/p2p2p1/2pP4/P3r3/5NP1/1PQ1PPBP/R1B1R1K1 b - -	14	65	False	211563	e4b4	['e4b4', 'a1a2', 'a6a5', 'c1d2', 'b8a6', 'd2c3', 'c5c4', 'f3d2', 'c8f5', 'e2e4', 'f5d7', 'a2a1', 'a8c8', 'h2h3', 'd7e8']
r2qkb1r/ppp2pp1/4pn1p/5b2/2NP1B2/4PN1P/PP3PP1/2RQK2R b Kkq -	13	91	False	127874	f8b4	['f8b4', 'f3d2', 'e8g8', 'a2a3', 'b4d6', 'c4d6', 'c7d6', 'e1g1', 'f5d3', 'f1e1', 'd8b6', 'd1b3']
r2qkb1r/ppp2pp1/4pn1p/5b2/2NP1B2/4PN1P/PP3PP1/2RQK2R b Kkq -	14	62	False	171334	f8b4	['f8b4', 'f3d2', 'a7a5', 'a2a3', 'b4e7', 'd1f3', 'c7c6', 'e3e4', 'f5h7', 'f3e3', 'e8g8', 'e1g1', 'a5a4', 'f1e1']
r2q1rk1/p3ppbp/2p3p1/5b2/3Pp3/4B1P1/PP2PPBP/R2Q1RK1 b - -	13	-86	False	50249	d8b6	['d8b6', 'd4d5', 'b6b2', 'a1b1', 'b2f6', 'd1b3', 'a8d8', 'd5c6', 'f6c6', 'f1d1', 'd8d1', 'b3d1']
r2q1rk1/p3ppbp/2p3p1/5b2/3Pp3/4B1P1/PP2PPBP/R2Q1RK1 b - -	14	-68	False	87811	d8b6	['d8b6', 'd1a4', 'b6b2', 'a4c6', 'b2e2', 'c6b7', 'e7e6', 'a2a4', 'e2d3', 'f1d1', 'd3c2', 'd1b1', 'a7a5']
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq -	13	5	False	60046	c7c5	['c7c5', 'e2e3', 'c5d4', 'e3d4', 'a7a6', 'g1f3', 'b8c6', 'f3e5', 'c8d7', 'g2g4', 'a8c8', 'e5d7', 'd8d7', 'g4g5']
rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq -	14	-5	False	112707	a7a6	['a7a6', 'e2e3', 'e7e6', 'f1d3', 'c7c5', 'd4c5', 'f8c5', 'g1f3', 'c5b4', 'e1g1', 'b8c6']
r1bqkb1r/p4ppp/2pPp3/8/4n3/1P6/PBP2PPP/RN1QKB1R b KQkq -	13	62	False	72351	d8a5	['d8a5', 'c2c3', 'a5e5', 'd1e2', 'f8d6', 'f2f3', 'e4f6', 'e2e5', 'd6e5', 'b1d2', 'f6d5', 'd2c4', 'e5c7']
r1bqkb1r/p4ppp/2pPp3/8/4n3/1P6/PBP2PPP/RN1QKB1R b KQkq -	14	62	False	112354	f8d6	['f8d6', 'f1d3', 'd8a5', 'b1d2', 'e4d2', 'd1d2', 'a5d2', 'e1d2', 'f7f6', 'h2h4', 'h7h5', 'a1d1', 'e8d7', 'a2a4', 'e6e5', 'd2e2', 'd7c7', 'd3e4']
rn2r1k1/pppqbppp/8/5bB1/3Pp2P/7N/PPPQBPP1/1K1R3R b - -	13	27	False	44079	b8c6	['b8c6', 'g5e3', 'c6b4', 'h4h5', 'h7h6', 'h3f4', 'c7c6', 'd1g1']
rn2r1k1/pppqbppp/8/5bB1/3Pp2P/7N/PPPQBPP1/1K1R3R b - -	14	-3	False	112149	b8c6	['b8c6', 'g5e3', 'a8d8', 'h3f4', 'e7d6', 'h4h5', 'h7h6', 'f4d5', 'c6e7', 'd5e7', 'd6e7', 'h1g1', 'f5g4', 'e2g4', 'd7g4', 'd2a5']
rnbqkb1r/ppp1pp1p/5p2/3p4/2PP4/8/PP2PPPP/RN1QKBNR b KQkq -	13	-4	False	107807	e7e5	['e7e5', 'e2e3', 'b8c6', 'g1f3', 'f8b4', 'b1c3', 'd5c4', 'd4d5', 'b4c3', 'b2c3', 'c6e7', 'f1c4', 'h8g8', 'd1c2', 'g8g2', 'c2h7']
rnbqkb1r/ppp1pp1p/5p2/3p4/2PP4/8/PP2PPPP/RN1QKBNR b KQkq -	14	-3	False	136917	e7e5	['e7e5', 'e2e3', 'f8b4', 'b1c3', 'e5d4', 'd1d4', 'b8c6', 'd4d5', 'b4c3', 'b2c3', 'd8e7', 'g1e2', 'c8e6']
r1bq1rk1/ppp2ppp/3n1b2/3P4/3NN2n/1P4B1/P1B2PPP/R2Q1RK1 b - -	13	115	False	45018	h4f5	['h4f5', 'e4f6', 'd8f6', 'c2f5', 'c8f5', 'a1c1', 'f5e4', 'd4e2', 'a8c8', 'f1e1', 'f8e8', 'f2f3', 'e4g6']
r1bq1rk1/ppp2ppp/3n1b2/3P4/3NN2n/1P4B1/P1B2PPP/R2Q1RK1 b - -	14	109	False	72498	h4f5	['h4f5', 'e4f6', 'd8f6', 'd4f5', 'c8f5', 'a1c1', 'f5c2', 'd1c2', 'a8c8', 'c2c5', 'h7h5', 'c5a7', 'c8a8']
8/pp2kp2/4bp1p/4pn2/7P/3BP1P1/PP2NP2/6K1 b - -	13	0	False	58460	f5d6	['f5d6', 'e2c3', 'a7a5', 'a2a3', 'e6c4', 'd3c2', 'c4e6']
8/pp2kp2/4bp1p/4pn2/7P/3BP1P1/PP2NP2/6K1 b - -	14	0	False	89140	f5d6	['f5d6', 'e2c3', 'f6f5', 'f2f4', 'e5e4', 'd3e2', 'd6c4', 'e2c4', 'e6c4', 'a2a3', 'c4e6', 'b2b4', 'e7d6', 'g1f2']
r3k1nr/pp6/2nqpp2/3p1bpp/3P4/2P1NN1P/PP3PP1/R2QKB1R b KQkq -	15	-29	False	141872	f5e4	['f5e4', 'f1d3', 'g8e7', 'd1e2', 'e4d3', 'e2d3', 'e8c8', 'e1c1', 'd8g8', 'c1b1', 'c8b8', 'f3d2', 'f6f5']
r3k1nr/pp6/2nqpp2/3p1bpp/3P4/2P1NN1P/PP3PP1/R2QKB1R b KQkq -	16	-18	False	303364	f5e4	['f5e4', 'f1d3', 'e8c8', 'd1e2', 'd6c7', 'd3e4', 'd5e4', 'f3d2', 'f6f5', 'd2b3', 'g8e7', 'b3c5', 'h8h6', 'e1c1', 'e7d5', 'g2g3']
r4rk1/1b1nqpbp/pp1ppnp1/2p5/2PP4/1PN1PN2/PB2BPPP/1QRR2K1 b - -	15	33	False	269840	a8b8	['a8b8', 'h2h3', 'f8d8', 'a2a4', 'd6d5', 'c4d5', 'f6d5', 'c3d5', 'b7d5', 'd4c5', 'd7c5', 'b2g7']
r4rk1/1b1nqpbp/pp1ppnp1/2p5/2PP4/1PN1PN2/PB2BPPP/1QRR2K1 b - -	16	32	False	396728	a8b8	['a8b8', 'h2h3', 'f8d8', 'a2a4', 'e6e5', 'd4e5', 'd7e5', 'f3e5', 'd6e5', 'b1c2', 'h7h5', 'd1d8', 'b8d8', 'c1d1', 'd8d1', 'c3d1']
1r2r1k1/3b1pbp/p2p1np1/8/Pp1BP3/3BN2P/1P3PP1/R3R1K1 b - -	15	-71	False	57951	f6e4	['f6e4', 'd4g7', 'g8g7', 'd3a6', 'e4c5', 'a6b5', 'd7b5', 'a4b5', 'e8e6', 'e1d1', 'b8b5', 'd1d5', 'b5b6', 'e3c4', 'b6c6', 'a1d1', 'c5a4', 'd5d4', 'd6d5', 'c4e3', 'a4b2', 'd1b1']
1r2r1k1/3b1pbp/p2p1np1/8/Pp1BP3/3BN2P/1P3PP1/R3R1K1 b - -	16	-64	False	77688	f6e4	['f6e4', 'd4g7', 'g8g7', 'd3a6', 'e4c5', 'a6b5', 'd7b5', 'a4b5', 'e8e6', 'e1d1', 'b8b5', 'd1d5', 'b5b6', 'a1d1', 'c5a4', 'e3c4', 'b6c6', 'd1d4', 'c6c5', 'c4e3', 'c5d5', 'e3d5']
2kr2r1/pp3p1p/2n1bp1b/2NNp3/2B5/5P2/PPP3PP/1K1R3R b - -	15	13	False	170653	g8g2	['g8g2', 'c5e6', 'f7e6', 'd5f6', 'c6d4', 'c2c3', 'd4f3', 'c4e6', 'c8c7', 'd1d8', 'c7d8', 'e6d5', 'f3d2', 'b1a1', 'g2g7', 'b2b4', 'd8e7', 'f6e4', 'd2e4', 'd5e4']
2kr2r1/pp3p1p/2n1bp1b/2NNp3/2B5/5P2/PPP3PP/1K1R3R b - -	16	14	False	230888	g8g2	['g8g2', 'c5e6', 'f7e6', 'd5f6', 'c6d4', 'f6e4', 'g2g6', 'a2a4', 'd4f3', 'h2h3', 'd8d1', 'h1d1', 'c8c7', 'd1f1']
r1b2rk1/1pq1bppp/p1N1pn2/3p4/4PP2/2N3P1/PPP3BP/R1BQR1K1 b - -	15	-106	False	70382	b7c6	['b7c6', 'e4e5', 'f6d7', 'b2b3', 'a6a5', 'c3a4', 'c8a6', 'c2c3', 'd7c5', 'a4c5', 'e7c5', 'c1e3', 'c5a3']
r1b2rk1/1pq1bppp/p1N1pn2/3p4/4PP2/2N3P1/PPP3BP/R1BQR1K1 b - -	16	-96	False	132400	b7c6	['b7c6', 'c1e3', 'a6a5', 'e4e5', 'f6d7', 'c3a4', 'c8a6', 'b2b3', 'a6b5', 'a4c3', 'f8d8', 'c3b5', 'c6b5', 'g2f1', 'e7b4']
r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB3P/PPP2PP1/R1BQ1RK1 b - -	15	36	False	431761	c7c6	['c7c6', 'd1f3', 'f6d7', 'f3g3', 'f8e8', 'c1g5', 'f7f6', 'g3h4', 'f6g5', 'd3h7', 'g8h8']
r1bq1rk1/p1p2ppp/5n2/3p4/1b6/2NB3P/PPP2PP1/R1BQ1RK1 b - -	16	38	False	673300	c7c6	['c7c6', 'd1f3', 'h7h6', 'c1f4', 'c8e6', 'a1d1', 'f8e8', 'c3e2', 'a7a5', 'c2c4', 'b4d6', 'b2b3', 'a5a4']
rnb1k1nr/ppp2ppp/3qp3/8/3PN3/8/PPP2PPP/R2QKBNR b KQkq -	15	-23	False	62314	d6b4	['d6b4', 'c2c3', 'b4b2', 'g1f3', 'b2a3', 'f1b5', 'c8d7', 'a1b1', 'd7b5', 'b1b5', 'b7b6', 'f3e5', 'g8f6']
rnb1k1nr/ppp2ppp/3qp3/8/3PN3/8/PPP2PPP/R2QKBNR b KQkq -	16	-11	False	107686	d6b4	['d6b4', 'c2c3', 'b4b2', 'g1f3', 'b2a3', 'f1b5', 'b8d7', 'd4d5', 'a7a6', 'd5e6', 'a6b5', 'e6f7', 'e8f7', 'e4g5', 'f7e8', 'e1g1', 'd7f6', 'f1e1', 'g8e7']
rn1qkb1r/1pp2pp1/p3pnbp/3p4/3P1BPP/2NBPP1N/PPP5/R2QK2R b KQkq -	15	-17	False	119509	g6d3	['g6d3', 'c2d3', 'f6d7', 'h4h5', 'd7b6', 'a1c1', 'b8c6', 'a2a3', 'f8d6', 'e1f2', 'f7f6', 'f4g3', 'e8g8']
rn1qkb1r/1pp2pp1/p3pnbp/3p4/3P1BPP/2NBPP1N/PPP5/R2QK2R b KQkq -	16	-21	False	151067	g6d3	['g6d3', 'c2d3', 'f6d7', 'h4h5', 'd7b6', 'a1c1', 'b8c6', 'e1f2', 'f8d6', 'a2a3', 'f7f6', 'f4d6', 'd8d6', 'h3f4', 'e8c8', 'f4g6', 'h8e8']
r3r3/1p1R1pkp/4p1p1/p7/P3P3/2P2P2/6PP/R5K1 b - -	15	2	False	51665	a8b8	['a8b8', 'a1b1', 'e8c8', 'b1b6', 'g7f8', 'd7b7', 'b8b7', 'b6b7', 'c8c4', 'b7a7', 'c4a4', 'g1f2', 'a4a2', 'f2g3', 'a2a4', 'c3c4', 'a4c4', 'a7a5', 'f8g7']
r3r3/1p1R1pkp/4p1p1/p7/P3P3/2P2P2/6PP/R5K1 b - -	16	0	False	120207	a8b8	['a8b8', 'a1d1', 'g7f8', 'd7c7', 'e8c8', 'd1d7', 'c8c7', 'd7c7', 'b7b5', 'a4b5', 'b8b5', 'g1f2', 'f8g7', 'h2h4', 'b5b2', 'f2g3', 'g7f6']
r3kb1r/1pqnnp2/2p1p2p/p2pPbp1/P2P4/1N3N2/1PPBBPPP/2RQ1RK1 b kq -	15	78	False	204996	f8g7	['f8g7', 'c2c4', 'e8g8', 'f1e1', 'f7f6', 'c4d5', 'e7d5', 'e5f6', 'd7f6', 'f3e5', 'f6e4', 'e2f3', 'e4d2', 'd1d2', 'd5b4', 'h2h3', 'f5h3']
r3kb1r/1pqnnp2/2p1p2p/p2pPbp1/P2P4/1N3N2/1PPBBPPP/2RQ1RK1 b kq -	16	92	False	386749	f8g7	['f8g7', 'f3e1', 'e8g8', 'f2f4', 'g5f4', 'e1d3', 'f5d3', 'e2d3', 'c6c5', 'c2c4', 'c5d4', 'd2f4', 'd5c4', 'c1c4', 'c7b6', 'd1g4', 'g8h8', 'b3d2', 'd7e5', 'f4e5', 'g7e5']
r1bqk2r/ppppbppp/2n5/4Nn2/8/2P5/PP1P1PPP/RNBQRBK1 b kq -	15	63	False	60858	c6e5	['c6e5', 'e1e5', 'd7d6', 'e5e1', 'e8g8', 'd2d4', 'd6d5', 'b1d2', 'c7c6', 'f1d3', 'g7g6', 'd2f3', 'e7d6', 'a2a4', 'f5g7', 'a4a5', 'c8g4', 'a5a6']
r1bqk2r/ppppbppp/2n5/4Nn2/8/2P5/PP1P1PPP/RNBQRBK1 b kq -	16	57	False	88138	c6e5	['c6e5', 'e1e5', 'd7d6', 'e5e1', 'e8g8', 'd2d4', 'd6d5', 'a2a4', 'a7a5', 'f1d3', 'g7g6', 'd3f5', 'c8f5']
3r3k/p6P/1p6/8/2P5/6bP/PPRp2P1/3B2K1 b - -	15	-9997	True	2520	d8e8	['d8e8', 'd1e2', 'e8e2', 'a2a3', 'd2d1q']
3r3k/p6P/1p6/8/2P5/6bP/PPRp2P1/3B2K1 b - -	16	-9997	True	2618	d8e8	['d8e8', 'd1e2', 'e8e2', 'a2a3', 'd2d1q']
r1bq1rk1/pp3pbp/2np1np1/4p3/3P4/2P2NP1/PP1N1PBP/R1BQR1K1 b - -	15	-25	False	204967	e5d4	['e5d4', 'c3d4', 'd6d5', 'd2b1', 'c8f5', 'b1c3', 'f6e4', 'f3e5', 'c6e5', 'd4e5', 'f8e8', 'c1f4']
r1bq1rk1/pp3pbp/2np1np1/4p3/3P4/2P2NP1/PP1N1PBP/R1BQR1K1 b - -	16	-46	False	345761	e5d4	['e5d4', 'f3d4', 'c6d4', 'c3d4', 'c8g4', 'd1b3', 'f8e8', 'e1e8', 'd8e8', 'd2f3', 'e8d7', 'd4d5', 'g4f5', 'c1e3', 'f6g4', 'e3f4', 'a8e8', 'h2h3']
1rbr4/p1k2p2/1p1p1Ppq/n1pPp2p/Q1P1B2P/2P1NRP1/P3PK2/1R6 b - -	15	-246	False	105090	c8d7	['c8d7', 'a4d1', 'd7g4', 'd1h1', 'd8g8', 'a2a4', 'g4f3', 'h1f3', 'g8h8', 'b1h1', 'b8g8', 'f2e1']
1rbr4/p1k2p2/1p1p1Ppq/n1pPp2p/Q1P1B2P/2P1NRP1/P3PK2/1R6 b - -	16	-279	False	162252	c8d7	['c8d7', 'a4d1', 'd7g4', 'd1h1', 'h6h8', 'e4d3', 'g4f3', 'h1f3', 'h8e8', 'b1h1', 'e8d7', 'g3g4', 'h5g4', 'e3g4']
r1b1nrk1/p1q1Bppp/3bp3/1p1pN3/2pP1P2/2P1P3/PPBN2PP/R2QK2R b KQ -	15	-55	False	164068	c7e7	['c7e7', 'e1g1', 'e7c7', 'e3e4', 'b5b4', 'e4d5', 'e6d5', 'd1f3', 'e8f6', 'g2g4', 'b4c3', 'b2c3', 'a8b8', 'g4g5', 'b8b2']
r1b1nrk1/p1q1Bppp/3bp3/1p1pN3/2pP1P2/2P1P3/PPBN2PP/R2QK2R b KQ -	16	-31	False	375489	d6e7	['d6e7', 'd1h5', 'g7g6', 'h5h6', 'b5b4', 'd2f3', 'b4c3', 'b2c3', 'e7d6', 'h2h4', 'f7f6', 'h4h5', 'g6g5', 'f4g5', 'f6e5', 'd4e5', 'd6c5']
r2qk2r/pp1n1ppp/2pb4/3p1p2/3P2b1/4PN1P/PPPNBPP1/R2Q1RK1 b kq -	15	17	False	123399	g4f3	['g4f3', 'e2f3', 'd7b6', 'b2b3', 'b6d7', 'c2c4', 'd7f6', 'b3b4', 'd6b4', 'a1b1', 'b4d2', 'c4d5', 'c6d5', 'd1d2']
r2qk2r/pp1n1ppp/2pb4/3p1p2/3P2b1/4PN1P/PPPNBPP1/R2Q1RK1 b kq -	16	26	False	198355	g4f3	['g4f3', 'e2f3', 'd7b6', 'c2c4', 'd5c4', 'd1c2', 'g7g6', 'd2c4', 'b6c4', 'c2c4', 'd8h4', 'b2b4', 'a7a6']
2rr2k1/pp3pp1/4p2p/P2p4/RQqP4/2P4P/1P3PP1/4R1K1 b - -	15	0	False	167747	c4c6	['c4c6', 'b4b3', 'd8d6', 'a4b4', 'c8b8', 'e1a1', 'c6d7', 'b3a4', 'b7b5', 'a5b6', 'd7a4', 'b4a4', 'd6b6']
2rr2k1/pp3pp1/4p2p/P2p4/RQqP4/2P4P/1P3PP1/4R1K1 b - -	16	10	False	210139	c4c6	['c4c6', 'b4b3', 'd8d6', 'a4b4', 'c6c7', 'e1a1', 'c8b8', 'g2g3', 'a7a6', 'b3d1', 'b7b5', 'a5b6', 'd6b6', 'b4b6', 'b8b6', 'd1c2', 'c7b7', 'b2b4', 'b6c6', 'h3h4']
5k2/6pp/8/4p3/8/2PK4/1r3PRP/8 b - -	15	-1	False	102287	f8f7	['f8f7', 'c3c4', 'g7g6', 'h2h4', 'f7f6', 'h4h5', 'b2b3', 'd3c2', 'b3f3', 'h5g6', 'h7g6', 'c2b2', 'f3d3', 'g2g3', 'd3g3', 'f2g3']
5k2/6pp/8/4p3/8/2PK4/1r3PRP/8 b - -	16	0	False	160038	f8f7	['f8f7', 'h2h4', 'f7f6', 'h4h5', 'b2b1', 'g2h2', 'b1d1', 'd3e3', 'd1e1', 'e3d3', 'e1d1']
8/R6p/6pk/P4p2/8/5K2/r5PP/8 b - -	15	-17	False	62675	g6g5	['g6g5', 'h2h3', 'a2a3', 'f3f2', 'f5f4', 'a7a6', 'h6h5', 'a6f6', 'a3a5', 'f2f3', 'a5c5', 'f6a6', 'g5g4', 'h3g4', 'h5g5', 'a6a2', 'c5c3', 'f3f2']
8/R6p/6pk/P4p2/8/5K2/r5PP/8 b - -	16	-15	False	70727	g6g5	['g6g5', 'h2h3', 'a2a3', 'f3f2', 'f5f4', 'a7a6', 'h6h5', 'a6f6', 'a3a5', 'f2f3', 'a5a3', 'f3f2', 'a3a8', 'f2f3', 'g5g4', 'h3g4', 'h5g5']
rnbqk2r/1p2p1bp/p1p2pp1/2Pp3n/3P4/1QN2NB1/PP2PPPP/R3KB1R b KQkq -	15	-41	False	170977	e7e5	['e7e5', 'e2e4', 'h5g3', 'h2g3', 'e5d4', 'f3d4', 'f6f5', 'e4d5', 'g7d4', 'e1c1', 'd8f6', 'f1c4', 'd4f2', 'h1f1', 'f2g3', 'c3a4', 'f6g5', 'c1b1', 'b8d7', 'd5c6', 'b7c6']
rnbqk2r/1p2p1bp/p1p2pp1/2Pp3n/3P4/1QN2NB1/PP2PPPP/R3KB1R b KQkq -	16	-73	False	197600	e7e5	['e7e5', 'e2e4', 'h5g3', 'h2g3', 'e5d4', 'f3d4', 'f6f5', 'e4d5', 'g7d4', 'e1c1', 'd8f6', 'd5c6', 'b8c6', 'c3d5', 'f6g7']
4r1k1/R4rb1/2p4p/1p1p2p1/3P4/2P1B3/1P2KP1P/R7 b - -	15	-5	False	99051	g7f8	['g7f8', 'e2d3', 'e8e6', 'b2b3', 'g8g7', 'a7f7', 'g7f7', 'f2f4', 'g5g4', 'f4f5', 'e6f6', 'a1a7', 'f8e7']
4r1k1/R4rb1/2p4p/1p1p2p1/3P4/2P1B3/1P2KP1P/R7 b - -	16	-12	False	115227	g7f8	['g7f8', 'e2d3', 'e8e6', 'b2b3', 'g8g7', 'a7f7', 'g7f7', 'a1a6', 'f7g6', 'c3c4', 'd5c4', 'b3c4', 'b5c4', 'd3c4', 'e6f6']
r2q1rk1/pp3ppp/2p1bn2/2P5/8/2N3P1/PPQ2PBP/3R1RK1 b - -	15	-20	False	132893	d8a5	['d8a5', 'c3e4', 'f6e4', 'g2e4', 'g7g6', 'a2a3', 'f8d8', 'g1g2', 'a5b5', 'b2b4', 'b5c4', 'c2c4', 'e6c4', 'f1e1', 'g8g7', 'h2h4', 'a7a5', 'd1d8', 'a8d8']
r2q1rk1/pp3ppp/2p1bn2/2P5/8/2N3P1/PPQ2PBP/3R1RK1 b - -	16	-18	False	153814	d8a5	['d8a5', 'c3e4', 'f6e4', 'g2e4', 'g7g6', 'a2a3', 'f8d8', 'g1g2', 'a5b5', 'b2b4', 'b5c4', 'c2c4', 'e6c4', 'f1e1', 'g8g7', 'g2f3', 'f7f5', 'e4b1', 'g7f6', 'd1d8']
